# hst.wfc3.F336W
# photon
# HST UVIS/WFC3 F336W filter Chip 2
2206				3.55280802683213E-08
2207				3.45887242269066E-08
2208				3.36439049665283E-08
2209				3.26939472589397E-08
2210				3.17388330509647E-08
2210.68896484375				3.10772166162498E-08
2211				3.14995703516412E-08
2212				3.28618078188353E-08
2213				3.42306800937053E-08
2214				3.56062047503604E-08
2215				3.69883993933873E-08
2216				3.83776350229578E-08
2217				3.9773235390599E-08
2218				4.11755588011093E-08
2219				4.25846229814977E-08
2220				4.40004456894337E-08
2220.69116210937				4.49820872140133E-08
2221				4.51424331992959E-08
2222				4.56630733249685E-08
2223				4.61859441984368E-08
2224				4.67110463953264E-08
2225				4.72383855061768E-08
2226				4.77679671309208E-08
2227				4.82997968788956E-08
2228				4.88338803688535E-08
2229				4.93702177587219E-08
2230				4.9908825567456E-08
2230.69311523437				5.02642034520424E-08
2231				5.02031901369413E-08
2232				5.00037033417945E-08
2233				4.98031872372991E-08
2234				4.96016400993293E-08
2235				4.93990602023905E-08
2236				4.91954403722773E-08
2237				4.89907897986047E-08
2238				4.87851012813738E-08
2239				4.85783730896109E-08
2240				4.8370603490971E-08
2240.6953125				4.82245122961761E-08
2241				4.8109914221277E-08
2242				4.77327214081529E-08
2243				4.73538770768239E-08
2244				4.69733734279814E-08
2245				4.65912182953733E-08
2246				4.62074038330908E-08
2247				4.5821927433238E-08
2248				4.54347864859104E-08
2249				4.50459783791945E-08
2250				4.46550856888085E-08
2250.69750976562				4.43807948345156E-08
2251				4.46195616157822E-08
2252				4.54106259530076E-08
2253				4.62043579964928E-08
2254				4.70007566470269E-08
2255				4.7799825742066E-08
2256				4.86015691219025E-08
2257				4.94059906296653E-08
2258				5.02130941113214E-08
2259				5.10224098489154E-08
2260				5.18348756042803E-08
2260.69970703125				5.24038509508492E-08
2261				5.23382921012E-08
2262				5.21193138936806E-08
2263				5.18993164355871E-08
2264				5.16782982135314E-08
2265				5.1456257713005E-08
2266				5.12327182035515E-08
2267				5.10086307204548E-08
2268				5.07835108110894E-08
2269				5.05573681953139E-08
2270				5.03301957209722E-08
2270.70190429687				5.0168777844288E-08
2271				4.98719052734505E-08
2272				4.8874091455044E-08
2273				4.78726036017061E-08
2274				4.68674366692534E-08
2275				4.58585856099198E-08
2276				4.48456248314173E-08
2277				4.38293999284029E-08
2278				4.28094757666162E-08
2279				4.17858472839878E-08
2280				4.07581318373765E-08
2280.7041015625				4.00318018677029E-08
2281				4.03588279049005E-08
2282				4.1466336109551E-08
2283				4.25774149377276E-08
2284				4.36916643880199E-08
2285				4.48098830275629E-08
2286				4.59316909028725E-08
2287				4.7057087812511E-08
2288				4.81856323120402E-08
2289				4.93182107066313E-08
2290				5.04543919690099E-08
2290.70629882812				5.12578096491736E-08
2291				5.11843356973641E-08
2292				5.09339756107101E-08
2293				5.06825805610381E-08
2294				5.04296826117554E-08
2295				5.01762104460166E-08
2296				4.99217048274216E-08
2297				4.96656994536409E-08
2298				4.94091141756108E-08
2299				4.91514858374035E-08
2300				4.88923609628572E-08
2300.70849609375				4.86841105702432E-08
2301				4.85638326196952E-08
2302				4.81506880070866E-08
2303				4.77362763429805E-08
2304				4.73214832991298E-08
2305				4.69058577075963E-08
2306				4.64889794444767E-08
2307				4.6071705701332E-08
2308				4.56531802284911E-08
2309				4.52342498406294E-08
2310				4.481448793878E-08
2310.71044921875				4.45147537528263E-08
2311				4.45127109408526E-08
2312				4.45060284738822E-08
2313				4.449887505993E-08
2314				4.44920727657672E-08
2315				4.44847995864152E-08
2316				4.44778722961447E-08
2317				4.44708896871466E-08
2318				4.4463436289093E-08
2319				4.44563331530971E-08
2320				4.44487592947863E-08
2320.712890625				4.44429414613555E-08
2321				4.46361039180598E-08
2322				4.5309205607202E-08
2323				4.59838642429731E-08
2324				4.66592383137868E-08
2325				4.73361837621521E-08
2326				4.80138342898504E-08
2327				4.86930653183083E-08
2328				4.93729963082067E-08
2329				5.00545276572684E-08
2330				5.07367432672303E-08
2330.71508789062				5.12249145230693E-08
2331				5.08927361320937E-08
2332				4.97250558662508E-08
2333				4.85557827404319E-08
2334				4.7384008722196E-08
2335				4.62106165499716E-08
2336				4.50347415509617E-08
2337				4.38572230319993E-08
2338				4.26772398163657E-08
2339				4.14955830903445E-08
2340				4.03114845450373E-08
2340.71728515625				3.94603821488828E-08
2341				3.96091631241651E-08
2342				4.0136330066921E-08
2343				4.06639730969395E-08
2344				4.11928373210457E-08
2345				4.1722169384633E-08
2346				4.22527337439711E-08
2347				4.27837576685761E-08
2348				4.33156261523305E-08
2349				4.3848743635708E-08
2350				4.43823082198973E-08
2350.71948242188				4.47664985742427E-08
2351				4.49258525126219E-08
2352				4.54940783238493E-08
2353				4.60631899539851E-08
2354				4.66336122016306E-08
2355				4.72045027625929E-08
2356				4.77762812871865E-08
2357				4.83493933613154E-08
2358				4.89229551932598E-08
2359				4.9497407136678E-08
2360				5.00732105211589E-08
2360.7216796875				5.0488418258008E-08
2361				5.03818070535944E-08
2362				4.99983371196629E-08
2363				4.96146694806799E-08
2364				4.92298874764409E-08
2365				4.8844450433159E-08
2366				4.84588033617076E-08
2367				4.80720510737999E-08
2368				4.76846421667533E-08
2369				4.72970056817985E-08
2370				4.69082783943978E-08
2370.72387695313				4.66259953870444E-08
2371				4.63141311591015E-08
2372				4.51835423723056E-08
2373				4.40515558233354E-08
2374				4.29173501316461E-08
2375				4.17813391297336E-08
2376				4.064352143673E-08
2377				3.95042585378099E-08
2378				3.8362812803787E-08
2379				3.72195562175962E-08
2380				3.60744873959747E-08
2380.72607421875				3.52418545150846E-08
2381				3.55529184778584E-08
2382				3.66892618260834E-08
2383				3.78273164734041E-08
2384				3.8967083674909E-08
2385				4.01089328571461E-08
2386				4.12521393969109E-08
2387				4.23970622732367E-08
2388				4.35437027432773E-08
2389				4.46920571824937E-08
2390				4.58425571123905E-08
2390.728515625				4.66811175698531E-08
2391				4.64695423436604E-08
2392				4.56894464641717E-08
2393				4.49081412156034E-08
2394				4.41256257265381E-08
2395				4.33418991252157E-08
2396				4.25573508238591E-08
2397				4.17711921401086E-08
2398				4.09838197168325E-08
2399				4.01952326808964E-08
2400				3.94054301588232E-08
2400.73071289062				3.87877188172149E-08
2401				3.92062108236E-08
2402				4.07589570731297E-08
2403				4.2309609654496E-08
2404				4.38585677815758E-08
2405				4.54050389592462E-08
2406				4.69494082385747E-08
2407				4.84916728807288E-08
2408				5.00318301455675E-08
2409				5.15698772916412E-08
2410				5.31058115761915E-08
2410.73291015625				5.42298235703201E-08
2411				5.41179661668589E-08
2412				5.36994723990292E-08
2413				5.32814635247056E-08
2414				5.28639401860467E-08
2415				5.24468973085694E-08
2416				5.20308233842723E-08
2417				5.16147567061409E-08
2418				5.11991781403124E-08
2419				5.07840883304321E-08
2420				5.03694879204415E-08
2420.73510742187				5.00647596426736E-08
2421				5.00801203259952E-08
2422				5.01380098386558E-08
2423				5.01957429493959E-08
2424				5.02533194921356E-08
2425				5.03107393007261E-08
2426				5.03680022089489E-08
2427				5.04251080505165E-08
2428				5.04820566590721E-08
2429				5.05388478681898E-08
2430				5.05954815113739E-08
2430.73754882812				5.06316497678268E-08
2431				5.04508490247784E-08
2432				4.97626381478738E-08
2433				4.90755081850075E-08
2434				4.83894597660274E-08
2435				4.77044935208568E-08
2436				4.70201802884842E-08
2437				4.63373865569187E-08
2438				4.56556768784461E-08
2439				4.49750518832879E-08
2440				4.42955122017403E-08
2440.73974609375				4.37933773343013E-08
2441				4.39829513879236E-08
2442				4.47105276140061E-08
2443				4.54367648196667E-08
2444				4.61616622660034E-08
2445				4.68852192140388E-08
2446				4.76074349247199E-08
2447				4.83283086589185E-08
2448				4.90473917940257E-08
2449				4.97655728366939E-08
2450				5.04824096983856E-08
2450.7421875				5.1013428156902E-08
2451				5.08409731404997E-08
2452				5.01727363097399E-08
2453				4.95055805261651E-08
2454				4.88395063831496E-08
2455				4.81745144741223E-08
2456				4.75101718272331E-08
2457				4.6847352250467E-08
2458				4.61856166774136E-08
2459				4.55249657017162E-08
2460				4.48653999170726E-08
2460.74438476563				4.43750569675215E-08
2461				4.4374978279109E-08
2462				4.43742129074971E-08
2463				4.43737682253442E-08
2464				4.43732394061607E-08
2465				4.43726264118261E-08
2466				4.43719292042179E-08
2467				4.43707431871077E-08
2468				4.43698774796186E-08
2469				4.43689274452359E-08
2470				4.43678930458278E-08
2470.74658203125				4.43670320384047E-08
2471				4.42295650503228E-08
2472				4.36872758123246E-08
2473				4.31462844980398E-08
2474				4.2606188446491E-08
2475				4.20669881354762E-08
2476				4.15283056733227E-08
2477				4.09909032038408E-08
2478				4.04543978995318E-08
2479				3.99187902383416E-08
2480				3.93837219825469E-08
2480.7490234375				3.89838094970377E-08
2481				3.88286974355367E-08
2482				3.82113225599594E-08
2483				3.75946596215515E-08
2484				3.69793994896658E-08
2485				3.63651947441422E-08
2486				3.57517204644374E-08
2487				3.51396337706638E-08
2488				3.45286041332668E-08
2489				3.39186321125156E-08
2490				3.33094151190474E-08
2490.75122070312				3.28527199912865E-08
2491				3.31976058588756E-08
2492				3.45822736032386E-08
2493				3.59639787738387E-08
2494				3.7343361921921E-08
2495				3.87201069759844E-08
2496				4.00938478243513E-08
2497				4.14653000780582E-08
2498				4.28337205098862E-08
2499				4.41998745101854E-08
2500				4.55633835219619E-08
2500.75366210937				4.65808747703792E-08
2501				4.65130939328851E-08
2502				4.6238672556826E-08
2503				4.59647471915066E-08
2504				4.5690902727499E-08
2505				4.54179727015206E-08
2506				4.51451291322287E-08
2507				4.48731954965919E-08
2508				4.46017592002238E-08
2509				4.4330417659277E-08
2510				4.40599793350129E-08
2510.75610351563				4.3855618705425E-08
2511				4.39120794148557E-08
2512				4.41435434015346E-08
2513				4.43739141401929E-08
2514				4.46039954613764E-08
2515				4.48333859490056E-08
2516				4.50616759716775E-08
2517				4.52896816827851E-08
2518				4.55165821527604E-08
2519				4.57432016841007E-08
2520				4.59687112244798E-08
2520.75830078125				4.61396674470613E-08
2521				4.61606845926196E-08
2522				4.62469964648754E-08
2523				4.63333663886713E-08
2524				4.64189537447613E-08
2525				4.65046002883649E-08
2526				4.65894674483298E-08
2527				4.66743848508653E-08
2528				4.67585260848633E-08
2529				4.68427236948709E-08
2530				4.69261332291151E-08
2530.76049804688				4.69897424804395E-08
2531				4.68328020564595E-08
2532				4.61779929911223E-08
2533				4.5525042356575E-08
2534				4.48731190816371E-08
2535				4.42230438810344E-08
2536				4.35740094550409E-08
2537				4.29264235511012E-08
2538				4.22806702853141E-08
2539				4.16359778053204E-08
2540				4.09931077477272E-08
2540.76293945312				4.05033970820798E-08
2541				4.04653436761549E-08
2542				4.03053456804145E-08
2543				4.0145237299305E-08
2544				3.99853854962166E-08
2545				3.98261513291289E-08
2546				3.96668116352602E-08
2547				3.95080869246213E-08
2548				3.93492599144877E-08
2549				3.91906901928958E-08
2550				3.90327314932949E-08
2550.76538085937				3.89117901343307E-08
2551				3.90004298406557E-08
2552				3.93775624316043E-08
2553				3.97539582954887E-08
2554				4.01289043529373E-08
2555				4.05031234754911E-08
2556				4.08758848999035E-08
2557				4.12475514740232E-08
2558				4.16184994197999E-08
2559				4.19879779125519E-08
2560				4.2356359846164E-08
2560.767578125				4.26387396887844E-08
2561				4.2428375916539E-08
2562				4.152422389389E-08
2563				4.06222286002826E-08
2564				3.97223911882682E-08
2565				3.88250641243299E-08
2566				3.79295378055828E-08
2567				3.70361728475972E-08
2568				3.61452973951607E-08
2569				3.525625055218E-08
2570				3.4369368550341E-08
2570.77001953125				3.36879784741422E-08
2571				3.37929468084438E-08
2572				3.42488681783443E-08
2573				3.47031702361027E-08
2574				3.51561579301149E-08
2575				3.5608152527687E-08
2576				3.6058513453643E-08
2577				3.65075579140913E-08
2578				3.69552852124418E-08
2579				3.74020327349418E-08
2580				3.78471276175869E-08
2580.7724609375				3.81901120212641E-08
2581				3.83345280922153E-08
2582				3.8968096784314E-08
2583				3.95998428170818E-08
2584				4.02301287228308E-08
2585				4.08582321465241E-08
2586				4.14845099541448E-08
2587				4.21089656942853E-08
2588				4.27315893961043E-08
2589				4.33527761238873E-08
2590				4.39717472938716E-08
2590.77490234375				4.44501997065066E-08
2591				4.4528300595865E-08
2592				4.48745860942366E-08
2593				4.52197627103019E-08
2594				4.55638298467818E-08
2595				4.5907201378691E-08
2596				4.62490508201313E-08
2597				4.65897889792249E-08
2598				4.69294152583889E-08
2599				4.72679290599652E-08
2600				4.76053297862207E-08
2600.77709960937				4.78614016531822E-08
2601				4.78667453328893E-08
2602				4.78909531556992E-08
2603				4.7914413901585E-08
2604				4.79375593869518E-08
2605				4.79603894510799E-08
2606				4.79829039332301E-08
2607				4.80051026726436E-08
2608				4.80269855085418E-08
2609				4.80485522801268E-08
2610				4.80698028265808E-08
2610.77954101563				4.80862114030343E-08
2611				4.80780361336135E-08
2612				4.80408683937104E-08
2613				4.80039944914488E-08
2614				4.79665483266099E-08
2615				4.79289681797548E-08
2616				4.78912436940021E-08
2617				4.78533799532406E-08
2618				4.78153768929626E-08
2619				4.77772344486533E-08
2620				4.77389525557908E-08
2620.78198242187				4.77089883046837E-08
2621				4.75519706458179E-08
2622				4.68329740497544E-08
2623				4.61159648221179E-08
2624				4.54009440813317E-08
2625				4.46879129459759E-08
2626				4.39768772508765E-08
2627				4.32678286063761E-08
2628				4.25607729242112E-08
2629				4.18557113235887E-08
2630				4.11526449238716E-08
2630.7841796875				4.06042298284652E-08
2631				4.0609747685248E-08
2632				4.063513129172E-08
2633				4.06602132323561E-08
2634				4.06849933062543E-08
2635				4.0709471312443E-08
2636				4.07336470498808E-08
2637				4.07575246848444E-08
2638				4.0781095283589E-08
2639				4.08043630100075E-08
2640				4.08273276627794E-08
2640.78662109375				4.08449429879423E-08
2641				4.10131392159735E-08
2642				4.18001127549512E-08
2643				4.25843727111935E-08
2644				4.33659171610295E-08
2645				4.41447441801035E-08
2646				4.49208518433753E-08
2647				4.56942431180287E-08
2648				4.64649063739997E-08
2649				4.72328444946341E-08
2650				4.79980555521507E-08
2650.7890625				4.85999806378994E-08
2651				4.85769267801386E-08
2652				4.84672370499299E-08
2653				4.83580476379978E-08
2654				4.82489217989802E-08
2655				4.81398595951459E-08
2656				4.8030861088788E-08
2657				4.79219314700337E-08
2658				4.78130605335877E-08
2659				4.77038247637397E-08
2660				4.75950826666804E-08
2660.79150390625				4.7509101621311E-08
2661				4.75775484375296E-08
2662				4.7905011208315E-08
2663				4.82311071531625E-08
2664				4.85558353050594E-08
2665				4.88787556047293E-08
2666				4.92007476688554E-08
2667				4.9521363822197E-08
2668				4.9840608323644E-08
2669				5.01584802044541E-08
2670				5.04745252269715E-08
2670.79370117187				5.0724803684105E-08
2671				5.06922426212304E-08
2672				5.05345309547501E-08
2673				5.03770229871716E-08
2674				5.02197188841682E-08
2675				5.00621747531781E-08
2676				4.99052803000092E-08
2677				4.97485902067912E-08
2678				4.95921046394451E-08
2679				4.94353801055699E-08
2680				4.9279305520374E-08
2680.79614257812				4.91552465799456E-08
2681				4.92042362446446E-08
2682				4.94438596371592E-08
2683				4.96818957082015E-08
2684				4.99192224518883E-08
2685				5.01554006959055E-08
2686				5.03899776186303E-08
2687				5.0623854352767E-08
2688				5.08565801520987E-08
2689				5.10881542007887E-08
2690				5.13181154782585E-08
2690.79858398437				5.15013442821597E-08
2691				5.15773643913377E-08
2692				5.1953794068592E-08
2693				5.2328076514239E-08
2694				5.27011510537912E-08
2695				5.30725506497207E-08
2696				5.34417950507144E-08
2697				5.38098378951245E-08
2698				5.41762022108695E-08
2699				5.45403979980886E-08
2700				5.49034042922141E-08
2700.80102539062				5.52635434447176E-08
2701				5.50716087462891E-08
2702				5.41067108798965E-08
2703				5.31426504189932E-08
2704				5.21784668163079E-08
2705				5.12151040928423E-08
2706				5.02520865225241E-08
2707				4.92889782814333E-08
2708				4.83266608071705E-08
2709				4.73646897241618E-08
2710				4.64026498921633E-08
2710.80346679687				4.5630305760308E-08
2711				4.57749109544972E-08
2712				4.65101055736797E-08
2713				4.72454275620093E-08
2714				4.79800422351733E-08
2715				4.87147916986472E-08
2716				4.94492576440989E-08
2717				5.01829905460117E-08
2718				5.09168819310135E-08
2719				5.16500265473896E-08
2720				5.23833420678935E-08
2720.80590820312				5.29737658939881E-08
2721				5.29649283201475E-08
2722				5.29198782252509E-08
2723				5.28743547121345E-08
2724				5.28293100669373E-08
2725				5.27842707690537E-08
2726				5.27387650449552E-08
2727				5.2693736917682E-08
2728				5.26482432632978E-08
2729				5.26032319598104E-08
2730				5.25577504217811E-08
2730.80834960937				5.25214046509304E-08
2731				5.25484602187727E-08
2732				5.26891221859914E-08
2733				5.28301896598235E-08
2734				5.29707190380131E-08
2735				5.31116562403132E-08
2736				5.32520584239895E-08
2737				5.33923878091914E-08
2738				5.35331284892682E-08
2739				5.36733246036232E-08
2740				5.38139343225461E-08
2740.81079101563				5.39275451681368E-08
2741				5.41044392511662E-08
2742				5.50396185950529E-08
2743				5.59739395477151E-08
2744				5.69083818792255E-08
2745				5.78419423924704E-08
2746				5.87751208334335E-08
2747				5.97084501752329E-08
2748				6.06408715240297E-08
2749				6.15734660741918E-08
2750				6.25051287528037E-08
2750.81298828125				6.32627781215019E-08
2751				6.31189904049397E-08
2752				6.23497278298469E-08
2753				6.15807561535338E-08
2754				6.08126187045579E-08
2755				6.00442293012261E-08
2756				5.92766545377158E-08
2757				5.85088358926874E-08
2758				5.77413098007331E-08
2759				5.69745851532577E-08
2760				5.6207638280034E-08
2760.81567382812				5.55823196674293E-08
2761				5.56707596586154E-08
2762				5.61509358434709E-08
2763				5.66304113189257E-08
2764				5.71096827269387E-08
2765				5.75892636946614E-08
2766				5.80681305495295E-08
2767				5.85467988938811E-08
2768				5.90257826829646E-08
2769				5.95040389760805E-08
2770				5.99820898784614E-08
2770.81811523438				6.03735031709729E-08
2771				6.02948504979338E-08
2772				5.98619751234797E-08
2773				5.94292597150734E-08
2774				5.89972368204512E-08
2775				5.85648379632564E-08
2776				5.81325996280062E-08
2777				5.77005219995046E-08
2778				5.72691158205878E-08
2779				5.68373562795662E-08
2780				5.6405763987773E-08
2780.8203125				5.60518540284108E-08
2781				5.60537338006982E-08
2782				5.60646847090099E-08
2783				5.607511881428E-08
2784				5.60855357335355E-08
2785				5.60959414053967E-08
2786				5.61068238543394E-08
2787				5.61171892037477E-08
2788				5.6127537317791E-08
2789				5.61378681841612E-08
2790				5.61486819723452E-08
2790.82299804687				5.61571926605617E-08
2791				5.61970649876421E-08
2792				5.64222623256961E-08
2793				5.6647354901999E-08
2794				5.6872342607249E-08
2795				5.70977338053633E-08
2796				5.73225134103959E-08
2797				5.75471939151699E-08
2798				5.7771763033346E-08
2799				5.79962267321085E-08
2800				5.82211032131663E-08
2800.8251953125				5.84411406765321E-08
2801				5.84765856237792E-08
2802				5.86794720110321E-08
2803				5.88825417610684E-08
2804				5.9085801162656E-08
2805				5.92892503075282E-08
2806				5.94934187230733E-08
2807				5.96972494106972E-08
2808				5.99012764636724E-08
2809				6.01054873046355E-08
2810				6.03098883494704E-08
2810.82788085937				6.04792767704983E-08
2811				6.04860664044999E-08
2812				6.05255246930752E-08
2813				6.05650081635472E-08
2814				6.0605043054212E-08
2815				6.06445579895102E-08
2816				6.06840917132175E-08
2817				6.07236442319778E-08
2818				6.07632219849066E-08
2819				6.0802812117502E-08
2820				6.08424210650937E-08
2820.830078125				6.08753223627525E-08
2821				6.09751475335915E-08
2822				6.15629681570717E-08
2823				6.21513832239424E-08
2824				6.27403799312944E-08
2825				6.33299650846596E-08
2826				6.3920138974149E-08
2827				6.45109018899656E-08
2828				6.51028326744794E-08
2829				6.56947866878726E-08
2830				6.62873237158765E-08
2830.83251953125				6.67752139255475E-08
2831				6.66706324339577E-08
2832				6.60458811360002E-08
2833				6.54206032474971E-08
2834				6.47947847228008E-08
2835				6.416843240642E-08
2836				6.35415461573045E-08
2837				6.29141258344029E-08
2838				6.22861778821093E-08
2839				6.1657688921624E-08
2840				6.10286654641448E-08
2840.83520507812				6.05029001192218E-08
2841				6.06089694051683E-08
2842				6.12529129503381E-08
2843				6.18973772231041E-08
2844				6.25423493401674E-08
2845				6.31878359096778E-08
2846				6.38332704239996E-08
2847				6.44797805955785E-08
2848				6.51268124979882E-08
2849				6.57743525696343E-08
2850				6.64224077577033E-08
2850.83764648438				6.6965654864311E-08
2851				6.69218051602509E-08
2852				6.66515779308846E-08
2853				6.63811177607132E-08
2854				6.61104105327841E-08
2855				6.5839463223974E-08
2856				6.55682757702209E-08
2857				6.52968481074624E-08
2858				6.50251870382089E-08
2859				6.4753278736113E-08
2860				6.44805581374723E-08
2860.84008789062				6.42517364678363E-08
2861				6.45175980782632E-08
2862				6.61809341434802E-08
