# hst.wfc3.F555W
# photon
# HST UVIS/WFC3 F555W filter Chip 2
2316				7.43782751712906E-08
2317				7.38424889435023E-08
2318				7.3304975028818E-08
2319				7.27670910147891E-08
2320				7.22274873502519E-08
2320.712890625				7.18415546740669E-08
2321				7.17783281169301E-08
2322				7.15571521461887E-08
2323				7.13361754885338E-08
2324				7.11140789660531E-08
2325				7.08921766751692E-08
2326				7.06691578536236E-08
2327				7.044632042897E-08
2328				7.02223775843626E-08
2329				6.99986187587878E-08
2330				6.97737501148411E-08
2330.71508789062				6.96121597323881E-08
2331				7.01014944015848E-08
2332				7.1820184799434E-08
2333				7.35424175753926E-08
2334				7.52668548748452E-08
2335				7.69948712403685E-08
2336				7.87250654502465E-08
2337				8.04588755146294E-08
2338				8.2194836654027E-08
2339				8.39344413286505E-08
2340				8.56761792366346E-08
2340.71728515625				8.69261755646344E-08
2341				8.66217234026857E-08
2342				8.55444216915466E-08
2343				8.44644463759207E-08
2344				8.33833620781376E-08
2345				8.22996209767082E-08
2346				8.12147475721825E-08
2347				8.01272342241828E-08
2348				7.90378373744336E-08
2349				7.79472731245083E-08
2350				7.68540943406497E-08
2350.71948242188				7.60660234050491E-08
2351				7.61238353665167E-08
2352				7.63293965876009E-08
2353				7.65352252984316E-08
2354				7.67420195938421E-08
2355				7.69483857099902E-08
2356				7.7155019925217E-08
2357				7.7362634271645E-08
2358				7.75698071400894E-08
2359				7.77772487178048E-08
2360				7.79856765853469E-08
2360.7216796875				7.81348741313765E-08
2361				7.82461337822631E-08
2362				7.86462524763642E-08
2363				7.90476690846687E-08
2364				7.94489337521131E-08
2365				7.98507702481966E-08
2366				8.02539168712537E-08
2367				8.06569019738506E-08
2368				8.10604602155617E-08
2369				8.14653319263547E-08
2370				8.18700413677382E-08
2370.72387695313				8.2162510880199E-08
2371				8.21222360992155E-08
2372				8.19761896118264E-08
2373				8.18305995929652E-08
2374				8.16839605726735E-08
2375				8.15370256294519E-08
2376				8.13897945240311E-08
2377				8.12430132752941E-08
2378				8.10951877078965E-08
2379				8.09470652573635E-08
2380				8.07986456840003E-08
2380.72607421875				8.06904861357935E-08
2381				8.05674297184404E-08
2382				8.01169762564059E-08
2383				7.96657690775017E-08
2384				7.92138076134226E-08
2385				7.87618142720205E-08
2386				7.83083383098511E-08
2387				7.78541063499336E-08
2388				7.7399117823015E-08
2389				7.69433637542327E-08
2390				7.64875622396996E-08
2390.728515625				7.61538892457685E-08
2391				7.61280283987605E-08
2392				7.60326426185178E-08
2393				7.59370545003813E-08
2394				7.5841263888229E-08
2395				7.57452706258751E-08
2396				7.56497683248498E-08
2397				7.55533683521117E-08
2398				7.54567652585283E-08
2399				7.535995888766E-08
2400				7.52629490830037E-08
2400.73071289062				7.51148136254565E-08
2401				7.5486838884181E-08
2402				7.68671409110032E-08
2403				7.82455234849263E-08
2404				7.96227138353303E-08
2405				8.09972625817595E-08
2406				8.2369884395373E-08
2407				8.37405767870494E-08
2408				8.51093372664809E-08
2409				8.64761633421731E-08
2410				8.78410525214451E-08
2410.73291015625				8.88395945604274E-08
2411				8.86363110195172E-08
2412				8.78757723698306E-08
2413				8.71161292912517E-08
2414				8.63573829638643E-08
2415				8.55995252375785E-08
2416				8.48433528237016E-08
2417				8.40872969335532E-08
2418				8.33321425296595E-08
2419				8.25778907948325E-08
2420				8.18245429124282E-08
2420.73510742187				8.1270898349785E-08
2421				8.09860745909326E-08
2422				7.99116943675317E-08
2423				7.88386788401943E-08
2424				7.77670297204044E-08
2425				7.66967487203967E-08
2426				7.56278375531568E-08
2427				7.45602979324208E-08
2428				7.34941315726762E-08
2429				7.24293401891614E-08
2430				7.13659254978661E-08
2430.73754882812				7.05748209350102E-08
2431				7.09131255172226E-08
2432				7.22006841398246E-08
2433				7.34859279962502E-08
2434				7.47688557660509E-08
2435				7.60494661286232E-08
2436				7.73270509502804E-08
2437				7.86030109319943E-08
2438				7.98766495668627E-08
2439				8.11479655336698E-08
2440				8.24169575110455E-08
2440.73974609375				8.33539137361988E-08
2441				8.31985536307133E-08
2442				8.26021526204926E-08
2443				8.20066325934578E-08
2444				8.1411994053009E-08
2445				8.08182375025999E-08
2446				8.02253634457372E-08
2447				7.96333723859812E-08
2448				7.90415430475772E-08
2449				7.84513249413845E-08
2450				7.78619913343287E-08
2450.7421875				7.74249558196962E-08
2451				7.77988123031997E-08
2452				7.92472290033371E-08
2453				8.06929521674447E-08
2454				8.21359803478435E-08
2455				8.35763120967251E-08
2456				8.50131701583184E-08
2457				8.64480916702097E-08
2458				8.78803124331625E-08
2459				8.93098309988588E-08
2460				9.07366459188511E-08
2460.74438476563				9.17968294452881E-08
2461				9.16802949134488E-08
2462				9.12239653271886E-08
2463				9.07691105976121E-08
2464				9.03148947706617E-08
2465				8.98613181995885E-08
2466				8.9408381237674E-08
2467				8.89552731727843E-08
2468				8.85036206732988E-08
2469				8.80526088364724E-08
2470				8.76022380157059E-08
2470.74658203125				8.72663510795616E-08
2471				8.71464531427714E-08
2472				8.66729694262017E-08
2473				8.62009656034875E-08
2474				8.57296477357783E-08
2475				8.5259016197086E-08
2476				8.47882988448192E-08
2477				8.43190454246506E-08
2478				8.38504794487435E-08
2479				8.33826012912295E-08
2480				8.29146561211254E-08
2480.7490234375				8.25651852366112E-08
2481				8.26530544483794E-08
2482				8.30026595741903E-08
2483				8.33506994524087E-08
2484				8.3698688559624E-08
2485				8.40458706014361E-08
2486				8.43914768733803E-08
2487				8.4737040467015E-08
2488				8.508179576854E-08
2489				8.54257423663736E-08
2490				8.57680992716591E-08
2490.75122070312				8.60254229076912E-08
2491				8.57274188379494E-08
2492				8.45308290835794E-08
2493				8.33355246464396E-08
2494				8.21430340503302E-08
2495				8.09525891984065E-08
2496				7.97634655988609E-08
2497				7.85771263683194E-08
2498				7.73921322385346E-08
2499				7.62099029253588E-08
2500				7.50297247875708E-08
2500.75366210937				7.41282814599656E-08
2501				7.42772423480708E-08
2502				7.48815918749538E-08
2503				7.54842942958133E-08
2504				7.6084657077136E-08
2505				7.66840573552878E-08
2506				7.72811055487778E-08
2507				7.78772003626493E-08
2508				7.8471643870911E-08
2509				7.90637167374825E-08
2510				7.96548497822428E-08
2510.75610351563				8.01003224918191E-08
2511				8.00578328679747E-08
2512				7.98844440542534E-08
2513				7.9710484054579E-08
2514				7.9537402884098E-08
2515				7.93644748625672E-08
2516				7.91909808319655E-08
2517				7.90183610241529E-08
2518				7.88451786497326E-08
2519				7.86728674349536E-08
2520				7.8499997089434E-08
2520.75830078125				7.83697219517784E-08
2521				7.82274699958405E-08
2522				7.7638931061852E-08
2523				7.70522551173722E-08
2524				7.64660384950508E-08
2525				7.58816753455328E-08
2526				7.5297791623967E-08
2527				7.47157356334883E-08
2528				7.41341790046312E-08
2529				7.35544488804786E-08
2530				7.29752138544783E-08
2530.76049804688				7.25361373655126E-08
2531				7.2485421319594E-08
2532				7.22731757765796E-08
2533				7.20618563777057E-08
2534				7.18501540201448E-08
2535				7.16393741838088E-08
2536				7.14282156358483E-08
2537				7.12173302063895E-08
2538				7.10073618832324E-08
2539				7.07970211970947E-08
2540				7.05875940221256E-08
2540.76293945312				7.04276335482568E-08
2541				7.02256436201558E-08
2542				6.93753674183326E-08
2543				6.85263234317466E-08
2544				6.7679149247845E-08
2545				6.68344515262706E-08
2546				6.59910122164453E-08
2547				6.51500360020925E-08
2548				6.43103355800377E-08
2549				6.34725099235464E-08
2550				6.2637127439668E-08
2550.76538085937				6.19986569784332E-08
2551				6.21820723396944E-08
2552				6.29624832370176E-08
2553				6.37412708587781E-08
2554				6.45172931709585E-08
2555				6.52917105644287E-08
2556				6.6063346355374E-08
2557				6.68327836831418E-08
2558				6.76006334220077E-08
2559				6.8365677285192E-08
2560				6.91285192443284E-08
2560.767578125				6.97131577377695E-08
2561				6.96774012333496E-08
2562				6.95230107511797E-08
2563				6.93687560629084E-08
2564				6.92146372546079E-08
2565				6.90612793226117E-08
2566				6.89074310953325E-08
2567				6.87537190077479E-08
2568				6.86007637489996E-08
2569				6.84473227663075E-08
2570				6.8294018183139E-08
2570.77001953125				6.81761656168111E-08
2571				6.81637824851328E-08
2572				6.81104723187492E-08
2573				6.80564244020888E-08
2574				6.80022552004797E-08
2575				6.7948579044142E-08
2576				6.78941665839497E-08
2577				6.78396326854198E-08
2578				6.7784977297754E-08
2579				6.77308125997292E-08
2580				6.76759135409712E-08
2580.7724609375				6.76335452607834E-08
2581				6.74919459334979E-08
2582				6.68704803972618E-08
2583				6.62503876605799E-08
2584				6.56322615229361E-08
2585				6.5014911040313E-08
2586				6.43989356462834E-08
2587				6.37843429593896E-08
2588				6.31711199525897E-08
2589				6.25598393812552E-08
2590				6.19493663099315E-08
2590.77490234375				6.1477352923459E-08
2591				6.17418998073927E-08
2592				6.29150754574167E-08
2593				6.40848570535824E-08
2594				6.52512427513153E-08
2595				6.64148303309468E-08
2596				6.75744291225733E-08
2597				6.87306264484281E-08
2598				6.988342046299E-08
2599				7.1032809320504E-08
2600				7.21787911749811E-08
2600.77709960937				7.30588081304616E-08
2601				7.30502204666434E-08
2602				7.30121887889794E-08
2603				7.2973243022143E-08
2604				7.29340422919383E-08
2605				7.28945864768526E-08
2606				7.28548754553595E-08
2607				7.28149091059188E-08
2608				7.27746873069766E-08
2609				7.27342099369653E-08
2610				7.26934768743036E-08
2610.77954101563				7.26616405591282E-08
2611				7.24803833946685E-08
2612				7.16595064326678E-08
2613				7.08414058932083E-08
2614				7.00247980663177E-08
2615				6.92103377563639E-08
2616				6.83980112176743E-08
2617				6.7587827164439E-08
2618				6.67797867950465E-08
2619				6.59738913080485E-08
2620				6.51701419021601E-08
2620.78198242187				6.45432129933702E-08
2621				6.44875488173854E-08
2622				6.42325002905209E-08
2623				6.39778971788974E-08
2624				6.37237397472679E-08
2625				6.3470028260424E-08
2626				6.32167697625754E-08
2627				6.29639509322346E-08
2628				6.27115788413389E-08
2629				6.24596537548353E-08
2630				6.2208175937709E-08
2630.7841796875				6.20136048329055E-08
2631				6.1838557784664E-08
2632				6.10287941973842E-08
2633				6.02211934896663E-08
2634				5.94157572163726E-08
2635				5.86124869329176E-08
2636				5.7811384195268E-08
2637				5.70124566691344E-08
2638				5.62156936073957E-08
2639				5.54211027629234E-08
2640				5.46286856938949E-08
2640.78662109375				5.40065701154414E-08
2641				5.40989872755109E-08
2642				5.45315725914578E-08
2643				5.49624863570584E-08
2644				5.53917273969793E-08
2645				5.58192945354697E-08
2646				5.62451865963617E-08
2647				5.66694084711923E-08
2648				5.70919468915193E-08
2649				5.75128067030527E-08
2650				5.79319867279541E-08
2650.7890625				5.82616217176339E-08
2651				5.83482018007595E-08
2652				5.87571217636311E-08
2653				5.91649049379198E-08
2654				5.95710254803486E-08
2655				5.9975482218915E-08
2656				6.03782739811982E-08
2657				6.07794060979624E-08
2658				6.11788644310165E-08
2659				6.15761008787148E-08
2660				6.19722175252413E-08
2660.79150390625				6.22846177121989E-08
2661				6.22000728505866E-08
2662				6.17951452694585E-08
2663				6.1391163113395E-08
2664				6.09881270848348E-08
2665				6.05854936295613E-08
2666				6.01843620425669E-08
2667				5.97841722037455E-08
2668				5.93849312958036E-08
2669				5.89866400224547E-08
2670				5.85887729519789E-08
2670.79370117187				5.82741448501882E-08
2671				5.82935345041419E-08
2672				5.83871089811973E-08
2673				5.84799971838624E-08
2674				5.85721986371498E-08
2675				5.86631925154077E-08
2676				5.8754018276029E-08
2677				5.8844155867503E-08
2678				5.8933604814165E-08
2679				5.90218349480477E-08
2680				5.91099044250566E-08
2680.79614257812				5.91795896422302E-08
2681				5.92091407534973E-08
2682				5.9353566213427E-08
2683				5.94965762149596E-08
2684				5.96392238078224E-08
2685				5.97809821543457E-08
2686				5.99213131270538E-08
2687				6.00612898943325E-08
2688				6.02003755534367E-08
2689				6.03385694805866E-08
2690				6.04753287283719E-08
2690.79858398437				6.05843895630184E-08
2691				6.03951930208173E-08
2692				5.94575821717758E-08
2693				5.85222966333609E-08
2694				5.75904027517524E-08
2695				5.66613695120959E-08
2696				5.57346994153236E-08
2697				5.48114020901398E-08
2698				5.38909717005352E-08
2699				5.29729356038959E-08
2700				5.20582591960644E-08
2700.80102539062				5.13932850656927E-08
2701				5.14608350381881E-08
2702				5.17997797661658E-08
2703				5.21390494921859E-08
2704				5.24777127758245E-08
2705				5.28167067650746E-08
2706				5.31555641575102E-08
2707				5.34938113453378E-08
2708				5.38323921178898E-08
2709				5.41708358314446E-08
2710				5.45086541839734E-08
2710.80346679687				5.47804069884099E-08
2711				5.47802300329763E-08
2712				5.47788323068096E-08
2713				5.47779136860721E-08
2714				5.47764990438658E-08
2715				5.47755575688287E-08
2716				5.47746046354509E-08
2717				5.47731499536269E-08
2718				5.47721741277546E-08
2719				5.47706966281329E-08
2720				5.47696978840025E-08
2720.80590820312				5.47685189703227E-08
2721				5.46758791887495E-08
2722				5.41991752756663E-08
2723				5.37221508136967E-08
2724				5.32457774929613E-08
2725				5.27695705362959E-08
2726				5.22930623481392E-08
2727				5.18171930217987E-08
2728				5.13410314482342E-08
2729				5.08655059763388E-08
2730				5.03896917664915E-08
2730.80834960937				5.00055910214255E-08
2731				5.02777935609212E-08
2732				5.16973154940382E-08
2733				5.31167435481627E-08
2734				5.45351398699829E-08
2735				5.59534663650064E-08
2736				5.73707406766592E-08
2737				5.87874377191642E-08
2738				6.02041009644258E-08
2739				6.16196661369267E-08
2740				6.30352214949921E-08
2740.81079101563				6.41821259187748E-08
2741				6.42211511456323E-08
2742				6.442792466421E-08
2743				6.46340354664887E-08
2744				6.48406230035108E-08
2745				6.50465371389508E-08
2746				6.52523553179271E-08
2747				6.54586621975403E-08
2748				6.56642899692952E-08
2749				6.58704168478526E-08
2750				6.60758538364068E-08
2750.81298828125				6.62433258777851E-08
2751				6.60985959304216E-08
2752				6.53242691784308E-08
2753				6.45502346640431E-08
2754				6.37770621873333E-08
2755				6.30036128967947E-08
2756				6.2231005651341E-08
2757				6.14581294477042E-08
2758				6.06855471451653E-08
2759				5.99137938726713E-08
2760				5.91417934436752E-08
2760.81567382812				5.85123560217489E-08
2761				5.83825570504094E-08
2762				5.76790429050148E-08
2763				5.69752751303566E-08
2764				5.62717750941494E-08
2765				5.55690389210417E-08
2766				5.48660689699357E-08
2767				5.41633734243607E-08
2768				5.34614179301733E-08
2769				5.27592484818036E-08
2770				5.20573486020002E-08
2770.81811523438				5.14837112448273E-08
2771				5.1658478546247E-08
2772				5.26186530686837E-08
2773				5.35784303504274E-08
2774				5.45383020850334E-08
2775				5.54972922046285E-08
2776				5.64558837754794E-08
2777				5.74140763627732E-08
2778				5.83723899252404E-08
2779				5.9329791742632E-08
2780				6.02867996638958E-08
2780.8203125				6.10715572426519E-08
2781				6.09725589948037E-08
2782				6.04222737824897E-08
2783				5.98716538516834E-08
2784				5.9321242913549E-08
2785				5.87710474412792E-08
2786				5.8221573926606E-08
2787				5.76717864082857E-08
2788				5.71222088397125E-08
2789				5.65728414597705E-08
2790				5.6024183580188E-08
2790.82299804687				5.55724176015255E-08
2791				5.57379453850748E-08
2792				5.66728829694754E-08
2793				5.76074270043276E-08
2794				5.85415770602375E-08
2795				5.94758623588826E-08
2796				6.04092314465026E-08
2797				6.13422117638339E-08
2798				6.22747899743828E-08
2799				6.32069720518111E-08
2800				6.41393285637437E-08
2800.8251953125				6.49468110889446E-08
2801				6.48092338050043E-08
2802				6.40217110084269E-08
2803				6.32333378569202E-08
2804				6.24441207960457E-08
2805				6.16540594030636E-08
2806				6.08636948848981E-08
2807				6.00719364797932E-08
2808				5.92793387462529E-08
2809				5.84858886178749E-08
2810				5.76915920349414E-08
2810.82788085937				5.70333916582936E-08
2811				5.72415990942777E-08
2812				5.84519944660569E-08
2813				5.96636335651529E-08
2814				6.08770459713761E-08
2815				6.20911663048868E-08
2816				6.33065258989682E-08
2817				6.4523125367861E-08
2818				6.57409722854219E-08
2819				6.69600534760532E-08
2820				6.81803763855041E-08
2820.830078125				6.91942929710457E-08
2821				6.91252283394534E-08
2822				6.87185173080469E-08
2823				6.83113659532932E-08
2824				6.7903759547165E-08
2825				6.7495705136523E-08
2826				6.7087202495336E-08
2827				6.66782513975004E-08
2828				6.62694405362585E-08
2829				6.58595951350819E-08
2830				6.54492935839903E-08
2830.83251953125				6.51016549650035E-08
2831				6.51094069992231E-08
2832				6.51557052950101E-08
2833				6.52020312134931E-08
2834				6.52483709716134E-08
2835				6.52947314649989E-08
2836				6.53411126978716E-08
2837				6.53875146744533E-08
2838				6.54339443172216E-08
2839				6.5480387798367E-08
2840				6.55268520358875E-08
2840.83520507812				6.55656837551178E-08
2841				6.55445933100364E-08
2842				6.54165417476927E-08
2843				6.52883740925276E-08
2844				6.51600764956777E-08
2845				6.50316558384124E-08
2846				6.49025359543511E-08
2847				6.47738702537808E-08
2848				6.46450882241205E-08
2849				6.45161761565526E-08
2850				6.43871408623492E-08
2850.83764648438				6.42789690595835E-08
2851				6.432361073963E-08
2852				6.45986980870964E-08
2853				6.4874001299343E-08
2854				6.5149506753113E-08
2855				6.54252213260171E-08
2856				6.57011450715896E-08
2857				6.59772780433649E-08
2858				6.62536272911727E-08
2859				6.65301789047258E-08
2860				6.68063473817302E-08
2860.84008789062				6.70390013585527E-08
2861				6.6973208311918E-08
2862				6.65615768414061E-08
2863				6.61495831198927E-08
2864				6.5737234124462E-08
