# VLA_C
#energy
# C-band VLA 4.85GHz - 6cm from https://science.nrao.edu/facilities/vla/docs/manuals/oss2013B/performance/bands
  375000000  0.0 
  375100000  1.0 
  619000000  1.0 
  749900000  1.0 
  750000000  0.0 
